time,viewers,date,channels,name,id,rownum,星期
20:00:00,42716,2018-11-21,1710,Counter-Strike: Global Offensive,3,10,4
20:00:00,185971,2018-11-22,11995,Fortnite,8375,1,5
20:00:00,131663,2018-11-22,2962,League of Legends,2,2,5
20:00:00,120502,2018-11-22,941,Just Chatting,46369,3,5
20:00:00,88936,2018-11-22,962,Dota 2,6,4,5
20:00:00,75792,2018-11-22,49,Garry's Mod,66,5,5
20:00:00,73558,2018-11-22,39,Chess,273,6,5
20:00:00,72088,2018-11-22,725,FIFA 19,43416,7,5
20:00:00,59446,2018-11-22,96,Casino,46214,8,5
20:00:00,54998,2018-11-22,1447,Call of Duty: Black Ops 4,41087,9,5
20:00:00,35395,2018-11-22,1009,Fallout 76,43381,10,5
20:00:00,185599,2018-11-23,16642,Fortnite,8375,1,6
20:00:00,122643,2018-11-23,1022,FIFA 19,43416,2,6
20:00:00,109318,2018-11-23,3062,League of Legends,2,3,6
20:00:00,86662,2018-11-23,1090,Just Chatting,46369,4,6
20:00:00,74613,2018-11-23,130,Casino,46214,5,6
20:00:00,55773,2018-11-23,1717,Call of Duty: Black Ops 4,41087,6,6
20:00:00,55388,2018-11-23,1034,Dota 2,6,7,6
20:00:00,43390,2018-11-23,581,"Pokemon: Let's Go, Pikachu!/Eevee!",43322,8,6
20:00:00,42929,2018-11-23,1112,World of Warcraft,79,9,6
20:00:00,40200,2018-11-23,1490,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,6
20:00:00,371206,2018-11-24,20534,Fortnite,8375,1,7
20:00:00,199692,2018-11-24,3175,League of Legends,2,2,7
20:00:00,111246,2018-11-24,1169,Dota 2,6,3,7
20:00:00,81060,2018-11-24,1078,Just Chatting,46369,4,7
20:00:00,78936,2018-11-24,795,FIFA 19,43416,5,7
20:00:00,46702,2018-11-24,109,Old School RuneScape,1454,6,7
20:00:00,41897,2018-11-24,591,"Pokemon: Let's Go, Pikachu!/Eevee!",43322,7,7
20:00:00,39986,2018-11-24,111,Casino,46214,8,7
20:00:00,39348,2018-11-24,98,StarCraft II,7206,9,7
20:00:00,38976,2018-11-24,1508,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,7
20:00:00,504656,2018-11-25,18255,Fortnite,8375,1,1
20:00:00,160773,2018-11-25,3263,League of Legends,2,2,1
20:00:00,122441,2018-11-25,931,Just Chatting,46369,3,1
20:00:00,86385,2018-11-25,1050,FIFA 19,43416,4,1
20:00:00,76065,2018-11-25,990,Dota 2,6,5,1
20:00:00,69669,2018-11-25,1703,Counter-Strike: Global Offensive,3,6,1
20:00:00,55375,2018-11-25,120,StarCraft II,7206,7,1
20:00:00,52637,2018-11-25,546,"Pokemon: Let's Go, Pikachu!/Eevee!",43322,8,1
20:00:00,44593,2018-11-25,1854,Call of Duty: Black Ops 4,41087,9,1
20:00:00,42922,2018-11-25,755,Grand Theft Auto V,24,10,1
20:00:00,243840,2018-11-26,10659,Fortnite,8375,1,2
20:00:00,146334,2018-11-26,3115,League of Legends,2,2,2
20:00:00,87898,2018-11-26,987,Dota 2,6,3,2
20:00:00,85981,2018-11-26,995,Just Chatting,46369,4,2
20:00:00,71641,2018-11-26,1565,Call of Duty: Black Ops 4,41087,5,2
20:00:00,66955,2018-11-26,688,FIFA 19,43416,6,2
20:00:00,54512,2018-11-26,117,Casino,46214,7,2
20:00:00,50325,2018-11-26,1605,World of Warcraft,79,8,2
20:00:00,44080,2018-11-26,85,Darksiders III,33486,9,2
20:00:00,42963,2018-11-26,1664,Overwatch,7410,10,2
20:00:00,231150,2018-11-27,10277,Fortnite,8375,1,3
20:00:00,123146,2018-11-27,3084,League of Legends,2,2,3
20:00:00,91615,2018-11-27,1568,Red Dead Redemption 2,28264,3,3
20:00:00,85017,2018-11-27,988,Just Chatting,46369,4,3
20:00:00,70935,2018-11-27,952,Dota 2,6,5,3
20:00:00,45402,2018-11-27,1287,World of Warcraft,79,6,3
20:00:00,45240,2018-11-27,138,Casino,46214,7,3
20:00:00,43702,2018-11-27,692,Grand Theft Auto V,24,8,3
20:00:00,42572,2018-11-27,547,Darksiders III,33486,9,3
20:00:00,41995,2018-11-27,1363,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,3
20:00:00,201544,2018-11-28,9983,Fortnite,8375,1,4
20:00:00,136839,2018-11-28,3180,League of Legends,2,2,4
20:00:00,111676,2018-11-28,982,Dota 2,6,3,4
20:00:00,99248,2018-11-28,996,Just Chatting,46369,4,4
20:00:00,74454,2018-11-28,144,Casino,46214,5,4
20:00:00,56138,2018-11-28,2351,World of Warcraft,79,6,4
20:00:00,43288,2018-11-28,1393,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,4
20:00:00,41133,2018-11-28,1628,Counter-Strike: Global Offensive,3,8,4
20:00:00,32101,2018-11-28,2227,Red Dead Redemption 2,28264,9,4
20:00:00,30122,2018-11-28,437,Darksiders III,33486,10,4
20:00:00,201533,2018-11-29,10120,Fortnite,8375,1,5
20:00:00,123073,2018-11-29,3194,League of Legends,2,2,5
20:00:00,106880,2018-11-29,939,Just Chatting,46369,3,5
20:00:00,80776,2018-11-29,1538,Counter-Strike: Global Offensive,3,4,5
20:00:00,74641,2018-11-29,939,Dota 2,6,5,5
20:00:00,72243,2018-11-29,48,Garry's Mod,66,6,5
20:00:00,57395,2018-11-29,133,Casino,46214,7,5
20:00:00,42288,2018-11-29,1356,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,5
20:00:00,42075,2018-11-29,1894,World of Warcraft,79,9,5
20:00:00,36655,2018-11-29,1372,Call of Duty: Black Ops 4,41087,10,5
20:00:00,205657,2018-11-30,12368,Fortnite,8375,1,6
20:00:00,110831,2018-11-30,3188,League of Legends,2,2,6
20:00:00,106502,2018-11-30,750,FIFA 19,43416,3,6
20:00:00,100969,2018-11-30,1200,Just Chatting,46369,4,6
20:00:00,71492,2018-11-30,1836,Counter-Strike: Global Offensive,3,5,6
20:00:00,68818,2018-11-30,268,Hearthstone,5,6,6
20:00:00,65275,2018-11-30,1467,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,6
20:00:00,65239,2018-11-30,1023,Dota 2,6,8,6
20:00:00,46150,2018-11-30,1320,Call of Duty: Black Ops 4,41087,9,6
20:00:00,38854,2018-11-30,1173,Tom Clancy's Rainbow Six: Siege,8417,10,6
20:00:00,317060,2018-12-01,18623,Fortnite,8375,1,7
20:00:00,171647,2018-12-01,1175,Just Chatting,46369,2,7
20:00:00,139140,2018-12-01,3326,League of Legends,2,3,7
20:00:00,89052,2018-12-01,1927,Counter-Strike: Global Offensive,3,4,7
20:00:00,80317,2018-12-01,1193,Dota 2,6,5,7
20:00:00,50329,2018-12-01,1666,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,7
20:00:00,50127,2018-12-01,507,Rocket League,14,7,7
20:00:00,43460,2018-12-01,1106,World of Warcraft,79,8,7
20:00:00,41585,2018-12-01,275,Hearthstone,5,9,7
20:00:00,41179,2018-12-01,710,FIFA 19,43416,10,7
20:00:00,226990,2018-12-02,17752,Fortnite,8375,1,1
20:00:00,140179,2018-12-02,3400,League of Legends,2,2,1
20:00:00,124149,2018-12-02,1016,Just Chatting,46369,3,1
20:00:00,96329,2018-12-02,966,Dota 2,6,4,1
20:00:00,94265,2018-12-02,1829,Counter-Strike: Global Offensive,3,5,1
20:00:00,73358,2018-12-02,983,FIFA 19,43416,6,1
20:00:00,68034,2018-12-02,129,Casino,46214,7,1
20:00:00,52734,2018-12-02,44,Tekken 7,28,8,1
20:00:00,51620,2018-12-02,1648,Call of Duty: Black Ops 4,41087,9,1
20:00:00,49669,2018-12-02,459,Rocket League,14,10,1
20:00:00,217336,2018-12-03,10978,Fortnite,8375,1,2
20:00:00,157675,2018-12-03,3227,League of Legends,2,2,2
20:00:00,100993,2018-12-03,1084,Just Chatting,46369,3,2
20:00:00,99899,2018-12-03,1036,Call of Duty: Black Ops 4,41087,4,2
20:00:00,98345,2018-12-03,985,Dota 2,6,5,2
20:00:00,56127,2018-12-03,145,Talk Shows & Podcasts,17,6,2
20:00:00,55223,2018-12-03,142,Casino,46214,7,2
20:00:00,54747,2018-12-03,1737,Counter-Strike: Global Offensive,3,8,2
20:00:00,44919,2018-12-03,306,Farming Simulator 19,41265,9,2
20:00:00,40394,2018-12-03,644,FIFA 19,43416,10,2
20:00:00,200026,2018-12-04,1044,Hearthstone,5,1,3
20:00:00,191439,2018-12-04,10363,Fortnite,8375,2,3
20:00:00,105783,2018-12-04,3245,League of Legends,2,3,3
20:00:00,100198,2018-12-04,1057,Just Chatting,46369,4,3
20:00:00,99227,2018-12-04,994,Dota 2,6,5,3
20:00:00,73015,2018-12-04,1741,Counter-Strike: Global Offensive,3,6,3
20:00:00,52888,2018-12-04,1309,Call of Duty: Black Ops 4,41087,7,3
20:00:00,50881,2018-12-04,2623,Destiny 2,33627,8,3
20:00:00,50552,2018-12-04,328,Music & Performing Arts,37,9,3
20:00:00,39974,2018-12-04,1494,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,3
20:00:00,204161,2018-12-05,10696,Fortnite,8375,1,4
20:00:00,112547,2018-12-05,3374,League of Legends,2,2,4
20:00:00,101956,2018-12-05,1040,Just Chatting,46369,3,4
20:00:00,91032,2018-12-05,490,Hearthstone,5,4,4
20:00:00,81780,2018-12-05,966,Dota 2,6,5,4
20:00:00,72002,2018-12-05,1642,Counter-Strike: Global Offensive,3,6,4
20:00:00,53362,2018-12-05,2262,World of Warcraft,79,7,4
20:00:00,47014,2018-12-05,1493,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,4
20:00:00,37610,2018-12-05,21,Sid Meier's Civilization V,130,9,4
20:00:00,34854,2018-12-05,724,Grand Theft Auto V,24,10,4
20:00:00,311107,2018-12-06,15203,Fortnite,8375,1,5
20:00:00,119534,2018-12-06,1709,Counter-Strike: Global Offensive,3,2,5
20:00:00,98175,2018-12-06,2477,League of Legends,2,3,5
20:00:00,79723,2018-12-06,1138,Just Chatting,46369,4,5
20:00:00,76913,2018-12-06,42,Garry's Mod,66,5,5
20:00:00,73417,2018-12-06,299,Super Smash Bros. Ultimate,41126,6,5
20:00:00,64201,2018-12-06,429,Hearthstone,5,7,5
20:00:00,59582,2018-12-06,999,Dota 2,6,8,5
20:00:00,50783,2018-12-06,1454,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,5
20:00:00,45203,2018-12-06,634,FIFA 19,43416,10,5
20:00:00,196110,2018-12-07,13808,Fortnite,8375,1,6
20:00:00,159548,2018-12-07,2406,Super Smash Bros. Ultimate,41126,2,6
20:00:00,126710,2018-12-07,2156,Counter-Strike: Global Offensive,3,3,6
20:00:00,113108,2018-12-07,3044,League of Legends,2,4,6
20:00:00,112911,2018-12-07,2239,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,6
20:00:00,92612,2018-12-07,3008,Path of Exile,21,6,6
20:00:00,89031,2018-12-07,1243,Just Chatting,46369,7,6
20:00:00,70506,2018-12-07,1474,Destiny 2,33627,8,6
20:00:00,59477,2018-12-07,805,FIFA 19,43416,9,6
20:00:00,54914,2018-12-07,380,Hearthstone,5,10,6
20:00:00,207870,2018-12-08,20072,Fortnite,8375,1,7
20:00:00,126873,2018-12-08,1503,Super Smash Bros. Ultimate,41126,2,7
20:00:00,106513,2018-12-08,3352,League of Legends,2,3,7
20:00:00,106288,2018-12-08,1198,Just Chatting,46369,4,7
20:00:00,102087,2018-12-08,2130,Counter-Strike: Global Offensive,3,5,7
20:00:00,88693,2018-12-08,43,Special Events,46374,6,7
20:00:00,60184,2018-12-08,1132,Dota 2,6,7,7
20:00:00,57436,2018-12-08,2192,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,7
20:00:00,52523,2018-12-08,1198,Path of Exile,21,9,7
20:00:00,45715,2018-12-08,1132,World of Warcraft,79,10,7
20:00:00,289389,2018-12-09,19951,Fortnite,8375,1,1
20:00:00,146900,2018-12-09,1196,Call of Duty: Black Ops 4,41087,2,1
20:00:00,112334,2018-12-09,1020,Just Chatting,46369,3,1
20:00:00,108533,2018-12-09,3232,League of Legends,2,4,1
20:00:00,88363,2018-12-09,2175,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,1
20:00:00,82808,2018-12-09,1078,Super Smash Bros. Ultimate,41126,6,1
20:00:00,68773,2018-12-09,2011,Counter-Strike: Global Offensive,3,7,1
20:00:00,66788,2018-12-09,956,Dota 2,6,8,1
20:00:00,53716,2018-12-09,912,FIFA 19,43416,9,1
20:00:00,47733,2018-12-09,1025,Path of Exile,21,10,1
20:00:00,296426,2018-12-10,12796,Fortnite,8375,1,2
20:00:00,127509,2018-12-10,3168,League of Legends,2,2,2
20:00:00,91843,2018-12-10,1039,Just Chatting,46369,3,2
20:00:00,67260,2018-12-10,954,Dota 2,6,4,2
20:00:00,63998,2018-12-10,842,Super Smash Bros. Ultimate,41126,5,2
20:00:00,50748,2018-12-10,1970,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,2
20:00:00,44847,2018-12-10,1488,World of Warcraft,79,7,2
20:00:00,40471,2018-12-10,1957,Counter-Strike: Global Offensive,3,8,2
20:00:00,40396,2018-12-10,904,Path of Exile,21,9,2
20:00:00,38537,2018-12-10,131,Talk Shows & Podcasts,17,10,2
20:00:00,259662,2018-12-11,12486,Fortnite,8375,1,3
20:00:00,126497,2018-12-11,2989,League of Legends,2,2,3
20:00:00,80909,2018-12-11,1047,Just Chatting,46369,3,3
20:00:00,79862,2018-12-11,747,Super Smash Bros. Ultimate,41126,4,3
20:00:00,75333,2018-12-11,144,Z1 Battle Royale,31,5,3
20:00:00,72535,2018-12-11,949,Dota 2,6,6,3
20:00:00,54075,2018-12-11,1897,Counter-Strike: Global Offensive,3,7,3
20:00:00,50774,2018-12-11,1376,Call of Duty: Black Ops 4,41087,8,3
20:00:00,49490,2018-12-11,1025,World of Warcraft,79,9,3
20:00:00,46888,2018-12-11,1876,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,3
20:00:00,205261,2018-12-12,11594,Fortnite,8375,1,4
20:00:00,113046,2018-12-12,3102,League of Legends,2,2,4
20:00:00,87588,2018-12-12,1902,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,3,4
20:00:00,87110,2018-12-12,1059,Just Chatting,46369,4,4
20:00:00,86408,2018-12-12,134,Talk Shows & Podcasts,17,5,4
20:00:00,75386,2018-12-12,1857,Counter-Strike: Global Offensive,3,6,4
20:00:00,66373,2018-12-12,873,Dota 2,6,7,4
20:00:00,56969,2018-12-12,1977,World of Warcraft,79,8,4
20:00:00,54942,2018-12-12,667,Super Smash Bros. Ultimate,41126,9,4
20:00:00,33959,2018-12-12,130,Poker,51,10,4
20:00:00,204788,2018-12-13,11210,Fortnite,8375,1,5
20:00:00,108966,2018-12-13,3024,League of Legends,2,2,5
20:00:00,103352,2018-12-13,1061,Just Chatting,46369,3,5
20:00:00,63884,2018-12-13,858,Dota 2,6,4,5
20:00:00,59986,2018-12-13,1743,Counter-Strike: Global Offensive,3,5,5
20:00:00,59689,2018-12-13,39,Garry's Mod,66,6,5
20:00:00,54765,2018-12-13,623,FIFA 19,43416,7,5
20:00:00,53966,2018-12-13,437,Hearthstone,5,8,5
20:00:00,49830,2018-12-13,1864,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,5
20:00:00,47726,2018-12-13,1545,World of Warcraft,79,10,5
20:00:00,221356,2018-12-14,1818,Counter-Strike: Global Offensive,3,1,6
20:00:00,199464,2018-12-14,13620,Fortnite,8375,2,6
20:00:00,108005,2018-12-14,1266,Just Chatting,46369,3,6
20:00:00,95978,2018-12-14,3053,League of Legends,2,4,6
20:00:00,95074,2018-12-14,857,FIFA 19,43416,5,6
20:00:00,63005,2018-12-14,957,Dota 2,6,6,6
20:00:00,54268,2018-12-14,938,World of Warcraft,79,7,6
20:00:00,45477,2018-12-14,1878,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,6
20:00:00,42368,2018-12-14,162,Casino,46214,9,6
20:00:00,38277,2018-12-14,541,Super Smash Bros. Ultimate,41126,10,6
20:00:00,251114,2018-12-15,1912,Counter-Strike: Global Offensive,3,1,7
20:00:00,212169,2018-12-15,20894,Fortnite,8375,2,7
20:00:00,99431,2018-12-15,1189,Just Chatting,46369,3,7
20:00:00,95943,2018-12-15,3184,League of Legends,2,4,7
20:00:00,82023,2018-12-15,1096,Dota 2,6,5,7
20:00:00,67963,2018-12-15,56,Street Fighter V,6402,6,7
20:00:00,62958,2018-12-15,737,FIFA 19,43416,7,7
20:00:00,49675,2018-12-15,308,Hearthstone,5,8,7
20:00:00,49181,2018-12-15,133,Old School RuneScape,1454,9,7
20:00:00,44567,2018-12-15,2005,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,7
20:00:00,205162,2018-12-16,19582,Fortnite,8375,1,1
20:00:00,147983,2018-12-16,3151,League of Legends,2,2,1
20:00:00,108181,2018-12-16,1113,Just Chatting,46369,3,1
20:00:00,85964,2018-12-16,1005,FIFA 19,43416,4,1
20:00:00,80846,2018-12-16,917,Dota 2,6,5,1
20:00:00,45667,2018-12-16,307,Hearthstone,5,6,1
20:00:00,43702,2018-12-16,2073,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,1
20:00:00,39354,2018-12-16,806,Grand Theft Auto V,24,8,1
20:00:00,39208,2018-12-16,1861,Overwatch,7410,9,1
20:00:00,38185,2018-12-16,32,Book of Demons,25791,10,1
20:00:00,223978,2018-12-17,12718,Fortnite,8375,1,2
20:00:00,125980,2018-12-17,3151,League of Legends,2,2,2
20:00:00,109509,2018-12-17,1062,Just Chatting,46369,3,2
20:00:00,64288,2018-12-17,1887,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,2
20:00:00,59881,2018-12-17,925,Dota 2,6,5,2
20:00:00,53063,2018-12-17,1333,World of Warcraft,79,6,2
20:00:00,48380,2018-12-17,137,Talk Shows & Podcasts,17,7,2
20:00:00,46519,2018-12-17,1919,Counter-Strike: Global Offensive,3,8,2
20:00:00,39982,2018-12-17,610,FIFA 19,43416,9,2
20:00:00,39198,2018-12-17,1725,Overwatch,7410,10,2
20:00:00,189154,2018-12-18,12403,Fortnite,8375,1,3
20:00:00,121709,2018-12-18,3095,League of Legends,2,2,3
20:00:00,88527,2018-12-18,1025,Just Chatting,46369,3,3
20:00:00,80333,2018-12-18,215,Last Year: The Nightmare,35747,4,3
20:00:00,64106,2018-12-18,1835,Counter-Strike: Global Offensive,3,5,3
20:00:00,49596,2018-12-18,940,Dota 2,6,6,3
20:00:00,45823,2018-12-18,1863,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,3
20:00:00,44410,2018-12-18,1491,Call of Duty: Black Ops 4,41087,8,3
20:00:00,40073,2018-12-18,617,FIFA 19,43416,9,3
20:00:00,35558,2018-12-18,205,Magic: The Gathering,36,10,3
20:00:00,177543,2018-12-19,13105,Fortnite,8375,1,4
20:00:00,110394,2018-12-19,3023,League of Legends,2,2,4
20:00:00,98624,2018-12-19,1112,Just Chatting,46369,3,4
20:00:00,90652,2018-12-19,2392,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,4
20:00:00,52445,2018-12-19,913,Dota 2,6,5,4
20:00:00,52027,2018-12-19,1799,Counter-Strike: Global Offensive,3,6,4
20:00:00,44646,2018-12-19,770,Grand Theft Auto V,24,7,4
20:00:00,40096,2018-12-19,137,Talk Shows & Podcasts,17,8,4
20:00:00,38294,2018-12-19,328,Hearthstone,5,9,4
20:00:00,32129,2018-12-19,197,Euro Truck Simulator 2,112,10,4
20:00:00,223243,2018-12-20,14904,Fortnite,8375,1,5
20:00:00,116092,2018-12-20,3061,League of Legends,2,2,5
20:00:00,112549,2018-12-20,1054,Just Chatting,46369,3,5
20:00:00,105993,2018-12-20,2139,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,5
20:00:00,83935,2018-12-20,945,Dota 2,6,5,5
20:00:00,61801,2018-12-20,49,Garry's Mod,66,6,5
20:00:00,54501,2018-12-20,300,Hearthstone,5,7,5
20:00:00,52454,2018-12-20,676,FIFA 19,43416,8,5
20:00:00,41773,2018-12-20,1414,World of Warcraft,79,9,5
20:00:00,32520,2018-12-20,569,Path of Exile,21,10,5
20:00:00,192736,2018-12-21,17755,Fortnite,8375,1,6
20:00:00,105441,2018-12-21,2991,League of Legends,2,2,6
20:00:00,91810,2018-12-21,1232,Just Chatting,46369,3,6
20:00:00,67581,2018-12-21,2043,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,6
20:00:00,64102,2018-12-21,276,Hearthstone,5,5,6
20:00:00,62740,2018-12-21,1839,Counter-Strike: Global Offensive,3,6,6
20:00:00,50131,2018-12-21,900,Dota 2,6,7,6
20:00:00,43209,2018-12-21,269,Warframe,97,8,6
20:00:00,41015,2018-12-21,773,FIFA 19,43416,9,6
20:00:00,39965,2018-12-21,139,Talk Shows & Podcasts,17,10,6
20:00:00,225866,2018-12-22,19611,Fortnite,8375,1,7
20:00:00,205688,2018-12-22,370,Atlas,26531,2,7
20:00:00,160505,2018-12-22,1151,Just Chatting,46369,3,7
20:00:00,86015,2018-12-22,2884,League of Legends,2,4,7
20:00:00,82104,2018-12-22,1022,Dota 2,6,5,7
20:00:00,42800,2018-12-22,2004,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,7
20:00:00,37449,2018-12-22,1830,Counter-Strike: Global Offensive,3,7,7
20:00:00,30537,2018-12-22,30,Food & Drink,46371,8,7
20:00:00,26730,2018-12-22,267,Hearthstone,5,9,7
20:00:00,25190,2018-12-22,823,Grand Theft Auto V,24,10,7
20:00:00,229565,2018-12-23,19269,Fortnite,8375,1,1
20:00:00,123357,2018-12-23,712,Atlas,26531,2,1
20:00:00,121762,2018-12-23,2843,League of Legends,2,3,1
20:00:00,113318,2018-12-23,1121,Just Chatting,46369,4,1
20:00:00,56372,2018-12-23,1652,Counter-Strike: Global Offensive,3,5,1
20:00:00,50919,2018-12-23,826,Dota 2,6,6,1
20:00:00,39338,2018-12-23,1007,World of Warcraft,79,7,1
20:00:00,36593,2018-12-23,802,FIFA 19,43416,8,1
20:00:00,31200,2018-12-23,1494,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,1
20:00:00,30824,2018-12-23,303,Hearthstone,5,10,1
20:00:00,190124,2018-12-24,14855,Fortnite,8375,1,2
20:00:00,83852,2018-12-24,1021,Just Chatting,46369,2,2
20:00:00,79281,2018-12-24,2166,League of Legends,2,3,2
20:00:00,76285,2018-12-24,670,Atlas,26531,4,2
20:00:00,58070,2018-12-24,804,Dota 2,6,5,2
20:00:00,43254,2018-12-24,1554,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,2
20:00:00,40956,2018-12-24,1165,Overwatch,7410,7,2
20:00:00,33204,2018-12-24,1348,Counter-Strike: Global Offensive,3,8,2
20:00:00,31448,2018-12-24,619,World of Warcraft,79,9,2
20:00:00,24754,2018-12-24,380,FIFA 19,43416,10,2
20:00:00,155185,2018-12-25,15658,Fortnite,8375,1,3
20:00:00,113107,2018-12-25,2703,League of Legends,2,2,3
20:00:00,111314,2018-12-25,1107,Just Chatting,46369,3,3
20:00:00,56239,2018-12-25,835,Dota 2,6,4,3
20:00:00,47182,2018-12-25,679,Atlas,26531,5,3
20:00:00,35565,2018-12-25,1459,Counter-Strike: Global Offensive,3,6,3
20:00:00,26795,2018-12-25,996,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,3
20:00:00,23379,2018-12-25,442,Path of Exile,21,8,3
20:00:00,22856,2018-12-25,730,World of Warcraft,79,9,3
20:00:00,22462,2018-12-25,1251,Overwatch,7410,10,3
20:00:00,227864,2018-12-26,18653,Fortnite,8375,1,4
20:00:00,106331,2018-12-26,2891,League of Legends,2,2,4
20:00:00,88165,2018-12-26,873,Atlas,26531,3,4
20:00:00,69393,2018-12-26,1066,Just Chatting,46369,4,4
20:00:00,56762,2018-12-26,891,Dota 2,6,5,4
20:00:00,50182,2018-12-26,1868,Counter-Strike: Global Offensive,3,6,4
20:00:00,41297,2018-12-26,1915,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,4
20:00:00,38912,2018-12-26,982,World of Warcraft,79,8,4
20:00:00,33947,2018-12-26,156,Slots,36085,9,4
20:00:00,29373,2018-12-26,265,Hearthstone,5,10,4
20:00:00,272620,2018-12-27,20117,Fortnite,8375,1,5
20:00:00,129564,2018-12-27,3072,League of Legends,2,2,5
20:00:00,105895,2018-12-27,804,Atlas,26531,3,5
20:00:00,95760,2018-12-27,1086,Just Chatting,46369,4,5
20:00:00,64068,2018-12-27,770,FIFA 19,43416,5,5
20:00:00,61059,2018-12-27,889,Dota 2,6,6,5
20:00:00,40800,2018-12-27,2051,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,5
20:00:00,36980,2018-12-27,1093,World of Warcraft,79,8,5
20:00:00,36770,2018-12-27,2016,Counter-Strike: Global Offensive,3,9,5
20:00:00,32936,2018-12-27,309,Hearthstone,5,10,5
20:00:00,285573,2018-12-28,20769,Fortnite,8375,1,6
20:00:00,96075,2018-12-28,3042,League of Legends,2,2,6
20:00:00,82234,2018-12-28,1212,Just Chatting,46369,3,6
20:00:00,76612,2018-12-28,761,Atlas,26531,4,6
20:00:00,66376,2018-12-28,879,FIFA 19,43416,5,6
20:00:00,57670,2018-12-28,894,Dota 2,6,6,6
20:00:00,47651,2018-12-28,2089,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,6
20:00:00,35704,2018-12-28,12,Just Dance 2019,43895,8,6
20:00:00,34366,2018-12-28,264,Hearthstone,5,9,6
20:00:00,31719,2018-12-28,879,Grand Theft Auto V,24,10,6
20:00:00,172807,2018-12-29,19217,Fortnite,8375,1,7
20:00:00,109758,2018-12-29,3094,League of Legends,2,2,7
20:00:00,88437,2018-12-29,1048,Dota 2,6,3,7
20:00:00,88314,2018-12-29,1206,Just Chatting,46369,4,7
20:00:00,77722,2018-12-29,755,Atlas,26531,5,7
20:00:00,48829,2018-12-29,2143,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,7
20:00:00,41384,2018-12-29,497,Path of Exile,21,7,7
20:00:00,40511,2018-12-29,746,FIFA 19,43416,8,7
20:00:00,32441,2018-12-29,203,Dark Souls III,8159,9,7
20:00:00,31232,2018-12-29,378,Super Smash Bros. Ultimate,41126,10,7
20:00:00,318223,2018-12-30,19450,Fortnite,8375,1,1
20:00:00,127269,2018-12-30,3128,League of Legends,2,2,1
20:00:00,112234,2018-12-30,1288,Just Chatting,46369,3,1
20:00:00,74575,2018-12-30,940,Dota 2,6,4,1
20:00:00,69478,2018-12-30,702,Atlas,26531,5,1
20:00:00,45568,2018-12-30,2151,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,1
20:00:00,44986,2018-12-30,906,FIFA 19,43416,7,1
20:00:00,40253,2018-12-30,2134,Counter-Strike: Global Offensive,3,8,1
20:00:00,37129,2018-12-30,896,Grand Theft Auto V,24,9,1
20:00:00,36009,2018-12-30,1686,Overwatch,7410,10,1
20:00:00,200364,2018-12-31,1637,Just Chatting,46369,1,2
20:00:00,138502,2018-12-31,17651,Fortnite,8375,2,2
20:00:00,87954,2018-12-31,2140,League of Legends,2,3,2
20:00:00,67428,2018-12-31,1465,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,4,2
20:00:00,40000,2018-12-31,493,Atlas,26531,5,2
20:00:00,28990,2018-12-31,537,Dota 2,6,6,2
20:00:00,28001,2018-12-31,118,The Forest,269,7,2
20:00:00,23492,2018-12-31,1247,Overwatch,7410,8,2
